,Product,Price,specifications
157,"ASUS Vivobook 15 Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EJ522WS Thin and Light Laptop  (15.6 Inch, Transparent Silver, 1.80 kg, With MS Office)",47990," &Laptop, Battery, Adapter, Cables and User Manuals&X515EA-EJ522WS&90NB0TY2-M00JP0&X515EA-EJ522WS&Vivobook 15&Transparent Silver&Thin and Light Laptop&Processing & Multitasking&2 Cell&Yes&Intel&Core i5&11th Gen&Yes&512 GB&8 GB&DDR4&1135G7&2.4 GHz upto max turbo frequency at 4.2 Ghz&NA&8&Intel Integrated Iris Xe&4&NA&64 bit&Windows 11 Home&Windows 11 Home&Yes&1 x USB 3.2 Gen 1 Type-A, 1 x USB 3.2 Gen 1 Type-C, 2 x USB 2.0 Type-A&1 x HDMI 1.4 port&PCIe NVMe M.2&No&39.62 cm (15.6 Inch)&1920 x 1080 Pixel&Full HD 16:9 Aspect ratio, LCD Backlit, 200nits, 45% NTSC Color Gamut, Anti-glare display&Built-in Speaker&Built-in Microphone&Wi-Fi 5(802.11ac) (Dual band) 1x1&v4.1&360 x 235 x 19.9 mm&1.80 kg&Not Available&VGA camera&Yes&Chiclet Keyboard with Num-key&No&37 WHrs Li-ion Battery&1 Year Onsite Warranty&Onsite&Manufacturing Defects&Physical Damage&1 Year"
158,"HP Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fy5004TU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.69 Kg, With MS Office)",43990," &Laptop, Power Adaptor, User Guide, Warranty Documents&15s-fy5004TU&8K8J2PA#ACJ&15s-fy5004TU&Natural Silver&Thin and Light Laptop&Processing & Multitasking&3 Cell&Yes&Intel&Core i3&12th Gen&Yes&512 GB&16 GB&DDR4&1215U&0.9 GHz upto max turbo frequency at 4.4 Ghz&Intel Integrated UHD&Windows 11 Home&1 x USB Type-C 5Gbps signaling rate, 2 x USB Type-A 5Gbps signaling rate&No&39.62 cm (15.6 Inch)&1920 x 1080 Pixel&Full HD, micro-edge, anti-glare, Brightness: 250 nits, 141 ppi, Color Gamut: 45%NTSC&Yes&Yes&Realtek RTL8822CE 802.11a/b/g/n/ac (2x2) Wi-Fi&v5.0&358 x 242 x 17.9 mm&1.69 Kg&Not Available&HP True Vision 720p HD camera&No&Full-size, natural silver keyboard with numeric keypad&1 Year Onsite Warranty&Onsite&Manufacturing Defects&Physical Damage"
159,"MSI Core i7 11th Gen 11800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 MAX Q/144 Hz) GF63 Thin 11SC-852IN Gaming Laptop  (15.6 Inch, Black, 1.86 Kg)",56547," &Laptop, Power Adaptor, User Guide, Warranty Documents&GF63 Thin 11SC-852IN&9S7-16R612-852&GF63 Thin 11SC-852IN&Black&Gaming Laptop&Gaming&3 Cell&No&GDDR6&4 GB&Intel&Core i7&11th Gen&Yes&512 GB&8 GB&DDR4&11800H&2.3 GHz upto Max turbo frequency at 4.6 Ghz&64 GB&24&NVIDIA GeForce GTX 1650 MAX Q&4 TB&64 bit&Windows 11 Home&Windows 11 Home&Yes&Yes&1 x Type-C USB3.2 Gen.1, 3 x Type-A USB3.2 Gen.1&1 x HDMI (4K @ 30Hz)&NVMe PCIe Gen3x4 M.2&No&39.62 cm (15.6 Inch)&1920 x 1080 Pixel&Full HD, 144Hz, 45% NTSC, IPS-Level Panel&Built-in Dual Speakers&Yes&Realtek ALC233&144 Hz&Intel Wi-Fi 6 AX201(2x2 ax)&v5.2&Available&359 x 254 x 21.7 mm&1.86 Kg&Not Available&HD type (30fps@720p)&No&Single Backlight Keyboard (Red)&Yes&51 Whr Battery&2 Year Carry-In Warranty Term&Carry in&Manufacturing Defects&Physical Damage&2 Year"
160,"Primebook 4G enabled Android based MediaTek MT8788 - (4 GB/128 GB EMMC Storage/Prime OS) S 4G Thin and Light Laptop  (11 Inch, Indigo Blue, 1.065 Kg)",15990," &1N Laptop, 1N Charger, 1N User Manual, 1 N Warrant Card&S 4G&PB4G11128#2767C&S 4G&4G enabled Android based&Indigo Blue&Thin and Light Laptop&Processing & Multitasking&Upto 10 Hours&No&MediaTek&MediaTek MT8788&No&4 GB&LPDDR4&128 GB&MTK8788&Max Frequency up to 2.0 GHz&MediaTek Integrated ARM Mali G72&Prime OS&Based on Android 11&2 x USB 3.0&mini HDMI&No&27.94 cm (11 Inch)&1366 x 768 Pixel&HD IPS&Yes&Yes&Wfif 5GHz and 2.4 GHz&v5.0&281 X 192 X 19.3 mm&1.065 Kg&Not Available&In Built 2 MP 30 fps&No&QWERTY with PrimeOS Special KB Shortcuts&No&1 Year Onsite Warranty&Onsite&Manufacturing Defects&Accidental Damage, Wear & Tear"
161,"ASUS Vivobook 16 (2023) Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) M1605YA-MB542WS Laptop  (16 Inch, Cool Silver, 1.88 Kg, With MS Office)",59990," &Laptop, battery, power adapter, user guide&M1605YA-MB542WS&90NB10R2-M00AX0&M1605YA-MB542WS&Vivobook 16 (2023)&Cool Silver&Laptop&Processing & Multitasking&3 Cell&Yes&AMD&Ryzen 5 Hexa Core&Yes&512 GB&16 GB&DDR4&7530U&2.0 GHz upto max turbo frequency at 4.5 Ghz&AMD Radeon AMD&Windows 11 Home&1 x USB 2.0 Type-A, 1 x USB 3.2 Gen 1 Type-C support power delivery, 2 x USB 3.2 Gen 1 Type-A&No&40.64 cm (16 Inch)&1920 x 1200 Pixel&WUXGA, 16:10 aspect ratio, LED Backlit, IPS-level Panel, 60Hz refresh rate, 300nits, 45% NTSC color gamut, Anti-glare display&Built-in Speakers&Yes&Wi-Fi 6E(802.11ax) (Dual band) 2*2&v5.0&358.7 x 249.5 x 19.9 mm&1.88 Kg&Not Available&720p HD camera With privacy shutter&Yes&Backlit Chiclet Keyboard with Num-key&Yes&1 Year Onsite Warranty&Onsite&Manufacturing Defects&Physical Damage&1 Year"
162,"Acer One14 Ryzen 3 Dual Core 13th Gen 3250U - (8 GB/Windows 11 Home) Z2-493 Thin and Light Laptop  (14 Inch, Rose Gold, 1.6 Kg, With MS Office)",25990," &Laptop, Power Adaptor, User Guide, Warranty Documents&Z2-493&UN.431SI.240&Z2-493&One14&Rose Gold&Thin and Light Laptop&Processing & Multitasking&Yes&AMD&Ryzen 3 Dual Core&13th Gen&Yes&8 GB&DDR4&3250U&2.60 GHz up to 3.50 GHz&AMD Radeon AMD&Windows 11 Home&2 x USB 3.2 Gen 1 Type A, 1 x USB 3.2 Gen 1 Type C&1x HDMI 2.0 Port&No&35.56 cm (14 Inch)&1366 x 768 Pixel&HD&802.11b/g/n/ac wireless LAN&v4.2&325.9 x 226.9 x 20.9 mm&1.6 Kg&Not Available&HD webcam&Isolated Keys keyboard&1 Year Onsite Warranty&Onsite&Manufacturing Defects&Physical damage"
163,"HP Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 14s - dy5005TU Thin and Light Laptop  (14 inch, Natural Silver, 1.41 Kg kg, With MS Office)",57990," &Laptop, Power Adaptor, Quick Start Guide, Warranty Document&14s - dy5005TU&6P126PA#ACJ&14s - dy5005TU&Intel&Natural Silver&Thin and Light Laptop&Processing & Multitasking&3 Cell&Yes&Intel&Core i5&12th Gen&Yes&512 GB&16 GB&DDR4&1235U&Max Turbo Boost at 4.4 GHz&3200 MHz&12 MB&Intel Integrated Iris Xe&10&64 bit&Windows 11 Home&Windows 11 Home&64 Bit&Yes&1 x SuperSpeed USB Type-C 5 Gbps Signaling Rate, 2 x SuperSpeed USB Type-A 5 Gbps Signaling Rate&HDMI 1.4b&1 x Multi Format SD Media Card Reader (Support SD/SDHC/SDxC, and Supports Mini Versions of SD/MS Adapters)&PCIe NVMe M.2&No&35.56 cm (14 inch)&1920 x 1080 Pixels&Full HD, IPS Touch, Micro-Edge, Anti-glare, Brightness: 250 nits, 157 PPI, Color Gamut: 45% NTSC&Built-in Dual Speaker&Built-in Dual Array Digital Microphone&Realtek RTL8822CE 802.11a/b/g/n/ac (2x2) Wi-Fi&v5.0&324 x 216 x 17 mm&1.41 Kg kg&Not Available&HP Wide Vision 720p HD Camera with Temporal Noise Reduction&Energy Star Certified, EPEAT Silver Registered&Full Size, Backlit, Natural Silver Keyboard&Yes&HP Imagepad with Multi Touch Gesture Support&Microsoft Office Home & Student 2021&41 Wh Li-ion, Support Battery Fast Charge&1 Year Onsite Warranty&Onsite&Manufacturing Defects&Physical Damage&1 Year"
164,"Lenovo ThinkBook 15 Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) TB15 G4 IAP Thin and Light Laptop  (15.6 Inch, Mineral Grey, 1.7 Kg, With MS Office)",49990," &Laptop, User manual, Adapter&TB15 G4 IAP&21DJA049IH&TB15 G4 IAP&ThinkBook 15&Mineral Grey&Thin and Light Laptop&Processing & Multitasking&Upto 6 Hours&3 Cell&Yes&Intel&Core i5&12th Gen&Yes&512 GB&8 GB&DDR4&1235U&1.3 GHz with Turbo Boost Upto 4.4 GHz&40&Intel Integrated UHD&1 TB&Windows 11 Home&1 x USB 3.2 Gen 1/1x USB 3.2 Gen 1 (Always On), 1 x USB-C 3.2 Gen 2 (support data transfer, Power Delivery 3.0 and DisplayPort 1.4), 1 x Thunderbolt 4 / USB4 40Gbps (support data transfer, Power Delivery 3.0 and DisplayPort 1.4)&No&39.62 cm (15.6 Inch)&1920 x 1080 Pixel&FHD Anti-glare Display&Yes&Yes&Wi-Fi 6, 802.11ax 2x2 Wi-Fi&v5.1&357 x 235 x 18.9 mm&1.7 Kg&Not Available&HD 720p, with privacy shutter, fixed focus&Yes&Yes&1 Year Onsite Warranty&Onsite&Manufacturing Defects&Physical Damage"
165,"Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) 81X800J3IN|81X800LGIN|81X800N2IN Thin and Light Laptop  (15.6 Inch, Arctic Grey, 1.7 Kg, With MS Office)",36990," &Laptop, Power Adaptor, User Guide, Warranty Documents&81X800J3IN|81X800LGIN|81X800N2IN&82H803E6IN/ 82H803GVIN&15ITL05&IdeaPad Slim 3 Intel&Arctic Grey&Thin and Light Laptop&Processing & Multitasking&Upto 8 Hours&65W Round Tip&Yes&Intel&Core i3&11th Gen&Yes&512 GB&8 GB&DDR4&1115G4&Intel SoC Platform&4.1&2&16GB&2666 MHz&6&Intel Integrated UHD Graphics&2&NA&64 bit&Windows 11 Home&Windows 11 Home&64&Yes&1x USB 2.0, 2x USB 3.2 Gen 1&1x HDMI 1.4&1x Card reader&PCIe NVMe&No&39.62 cm (15.6 Inch)&1920x1080 Pixels&FHD 220nits Anti-glare&Stereo speakers&Dual Array Microphone&1 Year carry-in warranty&11ac, 2x2&v5.0&362.2 x 253.4 x 19.9 mm&1.7 Kg&Not Available&720p with Privacy Shutter&Firmware TPM 2.0&Non-backlit, English&No&Office Home and Student 2021&Integrated 45Wh Battery&1 Year Onsite Warranty + 1 Year ADP&Onsite&Manufacturer’s warranty against faulty workmanship or defective parts&(1) Any kind of physical damage including electrical surge; (2) No software coverage in warranty&2 Year"
166,"HP 247 G8 Athlon Dual Core - (8 GB/1 TB HDD/Windows 11 Home) 247 G8 Notebook Notebook  (14 inch, Black)",23490," &Laptop, Battery, Power Adaptor, User Guide, Warranty Documents&247 G8 Notebook&67U77PA&247 G8 Notebook&247 G8&Black&Notebook&Everyday Use&4 HR&No&AMD&Athlon Dual Core&No&8 GB&DDR4&1 TB&AMD Radeon&Windows 11 Home&Windows 11 Home&32&No&35.56 cm (14 inch)&?1366 x 768 pixel&v5.0&No&Not Available&Windows&1 Year Onsite Warranty&Onsite&Manufacturing Defects&Physical Damage"
167,"HP 2023 Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq1580AU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.69 Kg, With MS Office)",34990," &Laptop, battery, power adapter, user guide&15s- eq1580AU&834S2PA#ACJ&15s- eq1580AU&2023&Natural Silver&Thin and Light Laptop&Processing & Multitasking&3 Cell&Yes&AMD&Ryzen 3 Dual Core&Yes&512 GB&8 GB&DDR4&3250U&2.60 GHz up to 3.50 GHz&AMD Radeon AMD&Windows 11 Home&1 x USB Type-C 5Gbps signaling rate, 2 x USB Type-A 5Gbps signaling rate&No&39.62 cm (15.6 Inch)&1920 x 1080 Pixel&Full HD, micro-edge,anti-glare, Brightness: 220 nits, 141 ppi, Color Gamut: 45%NTSC&Yes&Yes&Realtek RTL8821CE 802.11b/g/n/ac (2x2)&v5.0&1.69 Kg&Not Available&HP True Vision 720p HD Camera&Full-size island-style Natural Silver keyboard with numeric keypad&No&1 Year Onsite Warranty&Onsite&Manufacturing Defects&Physical Damage"
168,"ASUS VivoBook K15 OLED (2022) Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) K513EA-L312WS Thin and Light Laptop  (15.6 inch, Indie Black, 1.80 kg, With MS Office)",43990," &Laptop, battery, adapter, cables and user manuals&K513EA-L312WS&90NB0SG1-M00BM0&K513EA-L312WS&VivoBook K15 OLED (2022)&Indie Black&Thin and Light Laptop&Processing & Multitasking&65W AC Adapter&3 cell&Yes&Intel&Core i3&11th Gen&Yes&512 GB&8 GB&DDR4&1115G4&3.00 GHz, Max Turbo Boost Frequency Up to 4.10 GHz&6M&Intel Integrated UHD&64 bit&Windows 11 Home&Windows 11 Home&Yes&1 x USB 3.2 Gen 1 Type-A, 1 x USB 3.2 Gen 1 Type-C, 2 x USB 2.0 Type-A&1x HDMI 1.4 port&1 x Micro SD card reader&No&39.62 cm (15.6 inch)&1920 x 1080 Pixel&Full HD OLED (0.2ms response time, 600nits peak brightness, 100% DCI-P3 color gamut 1,000,000:1 VESA CERTIFIED Display HDR True Black 600 1.07 billion colors PANTONE Validated, Glossy display 70% less harmful blue light)&Built-in Speakers&Built-in Microphone&Audio by ICEpower&Wi-Fi 6(802.11ax) 2x2&v5.0&359 x 235 x 17.9 mm&1.80 kg&Not Available&720p HD camera&Yes&Backlit Chiclet Keyboard with Num-key&Yes&Office Home and Student 2021&42WHrs Li-ion&1 Year Onsite Warranty&Onsite&Manufacturing Defects&Physical Damage&1 Year"
169,"APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGND3HN/A  (13.3 inch, Gold, 1.29 kg)",81990," &MacBook Air, 30 W USB-C Power Adapter, USB-C Charge Cable (2m), User Guide, Warranty Documents&MGND3HN/A&MGND3HN/A&2020 Macbook Air&Gold&Thin and Light Laptop&Processing & Multitasking&Upto 15 Hours&30 W AC Adapter&No&Apple&M1&Yes&256 GB&8 GB&DDR4&Apple M1 Chip&Upto 16 GB&NA&8&Mac OS Big Sur&Yes&2 x Thunderbolt / USB 4 Ports (Supports Charging, DisplayPort, Thunderbolt 3 (Upto 40 Gbps), USB 3.1 (2nd Gen, Upto 10 Gbps))&No&33.78 cm (13.3 inch)&2560 x 1600 Pixel&Quad LED Backlit IPS Display (227 PPI, 400 nits Brightness, Wide Colour (P3), True Tone Technology)&Built-in Speakers&Three-mic Array with Directional Beamforming&Stereo Speakers, Wide Stereo Sound, Support for Dolby Atmos Playback&IEEE 802.11ax (Wi-Fi 6)&v5.0&304.1 x 212.4 x 10.9 mm&1.29 kg&Not Available&720p FaceTime HD Webcam&Backlit Magic Keyboard&Force Touch Trackpad&Built-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player&49.9 WHr Li-polymer Battery&1 Year Limited Warra­nty&Onsite&Manufacturing Defects&Physical Damage&1 Year"
170,"ASUS Vivobook S 15 OLED (2023), Intel H-Series Core i9 13th Gen 13900H - (16 GB/1 TB SSD/Windows 11 Home) S5504VA-MA951WS Thin and Light Laptop  (15.6 Inch, Solar Blue, 1.70 Kg, With MS Office)",109990," &Laptop, User manual, Adapter&S5504VA-MA951WS&90NB0ZK1-M00830&S5504VA-MA951WS&Vivobook S 15 OLED (2023), Intel H-Series&Solar Blue&Thin and Light Laptop&Processing & Multitasking&Yes&Intel&Core i9&13th Gen&Yes&1 TB&16 GB&LPDDR5&13900H&Max Turbo Frequency up to 5.4 GHz&Intel Integrated Iris Xe&Windows 11 Home&1 x USB 2.0 Type-A, 1 x USB 3.2 Gen 1 Type-A, 1 x Thunderbolt 4 supports display / power delivery&1 x HDMI 1.4&No&39.62 cm (15.6 Inch)&2880 x 1620 Pixel&3K OLED, 16:9 aspect ratio, 0.2ms response time, 120Hz refresh rate, 600nits HDR peak brightness, 100% DCI-P3 color gamut, 1,000,000:1, VESA CERTIFIED, Display HDR True Black 600, 1.07 billion colors, PANTONE Validated, Glossy display&Yes&Yes&Wi-Fi 6E(802.11ax) (Dual band) 2*2&v5.3&359.3 x 229.4 x 17.9 mm&1.70 Kg&Not Available&1080p FHD camera With privacy shutter&Yes&Backlit Chiclet Keyboard&No&1 Year Onsite Warranty&Onsite&Manufacturing Damage&Physical Damage"
171,"ASUS Zenbook 14X OLED Ryzen 5 Hexa Core 5600HS - (16 GB/512 GB SSD/Windows 11 Home) UM5401QA-KM541WS Thin and Light Laptop  (14 Inch, Jade Black, 1.40 kg, With MS Office)",69990," &Laptop, Power Adaptor, User Guide, Warranty Documents&UM5401QA-KM541WS&90NB0UR5-M00HY0&UM5401QA-KM541WS&Zenbook 14X OLED&Jade Black&Thin and Light Laptop&Processing & Multitasking&100W AC Adapter&3 Cell&Yes&AMD&Ryzen 5 Hexa Core&Yes&512 GB&16 GB&LPDDR4X&5600HS&3.3GHz Upto 4.2GHz&NA&19 MB&AMD Radeon AMD&6&NA&Windows 11 Home&Windows 11 Home&Yes&1 x USB 3.2 Gen 2 Type-A, 2 x USB 3.2 Gen 2 Type-C support display / power delivery&1 x HDMI 2.1 TMDS&No&35.56 cm (14 Inch)&2880 x 1800 Pixel&OLED, 16:10 aspect ratio, LED Backlit, 0.2ms response time, 90Hz refresh rate, 550nits HDR peak brightness, 100% DCI-P3 color gamut, 1,000,000:1, VESA CERTIFIED Display HDR True Black 500, 1.07 billion colors, PANTONE Validated, Glossy display, 70% less harmful blue light, SGS Eye Care Display&Built-in Speakers&Built-in array microphone&90 Hz&Wi-Fi 6(802.11ax) (Dual band) 2 x 2&v5.0&311.2 x 221.1 x 15.9 ~ 15.9&1.40 kg&Not Available&720p HD camera&Backlit Chiclet Keyboard&Yes&63 WHrs Li-ion Battery&1 Year Onsite Warranty&Onsite&Manufacturing Defects&Physical Damage&1 Year"
172,"realme Book Prime Core i5 11th Gen 11320H - (8 GB/512 GB SSD/Windows 11 Home) CloudPro002 Thin and Light Laptop  (14 Inch, Blue, 1.47 Kg)",44999," &Laptop, Charging Cable, Power Adaptor, User Guide&CloudPro002&130290120138&CloudPro002&Book Prime&Blue&Thin and Light Laptop&Processing & Multitasking&Up to 12Hours&No&Intel&Core i5&11th Gen&Yes&512 GB&8 GB&LPDDR4X&11320H&2.50 GHz up to 4.50 GHz&Intel Integrated Iris Xe&Windows 11 Home&1 x USB 4 Gen 3x2, 1 x USB 3.2 Gen 2 TypeC, 1 x USB 3.1 Gen 1 TypeA&No&35.56 cm (14 Inch)&2160 x 1440 Pixel&Quad HD 60Hz, IPS LCD&Build-in Dual Speakers&Yes&WIFI 6: IEEE802.11 a/b/g/n/ac/ax&v5.2&307.21 x 228.96 x 15.5 mm&1.47 Kg&Not Available&1MP 720p&Yes&Backlit Keyboard&Yes&1 Year Carry-in Warranty&Carry-in&Manufacturing Defects&Physical Damage&1 Year"
173,"HP Core i3 12th Gen 1215U - (8 GB/1 TB SSD/Windows 11 Home) 15s-fy5005TU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.69 Kg, With MS Office)",44090," &Laptop, Power Adaptor, User Guide, Warranty Documents&15s-fy5005TU&8K8J3PA#ACJ&15s-fy5005TU&Natural Silver&Thin and Light Laptop&Processing & Multitasking&3 Cell&Yes&Intel&Core i3&12th Gen&Yes&1 TB&8 GB&DDR4&1215U&0.9 GHz upto max turbo frequency at 4.4 Ghz&Intel Integrated UHD&Windows 11 Home&1 x USB Type-C 5Gbps signaling rate, 2 x USB Type-A 5Gbps signaling rate&No&39.62 cm (15.6 Inch)&1920 x 1080 Pixel&Full HD, micro-edge, anti-glare, Brightness: 250 nits, 141 ppi, Color Gamut: 45%NTSC&Yes&Yes&Realtek RTL8822CE 802.11a/b/g/n/ac (2x2) Wi-Fi&v5.0&358 x 242 x 17.9 mm&1.69 Kg&Not Available&HP True Vision 720p HD camera&No&Full-size, natural silver keyboard with numeric keypad&1 Year Onsite Warranty&Onsite&Manufacturing Defects&Physical Damage"
174,"HP Victus Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 15-fb0136AX Gaming Laptop  (15.6 Inch, Performance Blue, 2.37 Kg)",65990," &Laptop, battery, power adapter, user guide&15-fb0136AX&87B82PA#ACJ&15-fb0136AX&Victus&Performance Blue&Gaming Laptop&Gaming&4 Cell&No&GDDR6&4 GB&AMD&Ryzen 5 Hexa Core&Yes&512 GB&16 GB&DDR4&5600H&3.3GHz Upto max turbo frequency at 4.2 GHz&NVIDIA GeForce RTX 3050&Windows 11 Home&1 x USB Type-C 5Gbps signaling rate, 1 x USB Type-A 5Gbps signaling rate (HP Sleep and Charge), 1 x USB Type-A 5Gbps signaling rate&No&39.62 cm (15.6 Inch)&1920 x 1080 Pixel&Full HD, Refresh Rate 144Hz, 9ms Response time, IPS, micro edge, Anti-glare, Brightness 250 Nits, 141 ppi, Color Gamut 45% NTSC&Yes&Yes&Intel Wi-Fi 6E AX211 (2x2)&v5.3&2.37 Kg&Not Available&HP Wide Vision 720p HD camera&Full-size, backlit, performance blue keyboard with numeric keypad&Yes&1 Year Onsite Warranty&Onsite&Manufacturing Defects&Physical Damage"
175,"HP Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15s- eq2182AU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.69 Kg, With MS Office)",48769," &Laptop, Power Adaptor, User Guide, Warranty Documents&15s- eq2182AU&6K7U2PA#ACJ&15s- eq2182AU&Natural Silver&Thin and Light Laptop&Performance&3&Yes&AMD&Ryzen 5 Hexa Core&Yes&512 GB&16 GB&DDR4&5500U&Up to 4.0 GHz max boost clock&2&3200 MHz&8&AMD Radeon Radeon Graphics&6&64 bit&Windows 11 Home&Windows 11 Home&64&Yes&1x SuperSpeed USB Type-C 5Gbps signaling rate, 2x SuperSpeed USB Type-A 5Gbps signaling rate&1x HDMI 1.4b&1x multi-format SD media card reader&PCIe NVMe&No&39.62 cm (15.6 Inch)&1920 x 1080 Pixels&FHD, micro-edge, anti-glare, (Brightness 250 nits, 141 ppi, Color Gamut 45%NTSC)&Dual Speakers&1x multi-format SD media card reader&Realtek RTL8821CE 802.11b/g/n/ac (2x2)&v5.0&358 x 242 x 17.9 mm&1.69 Kg&Not Available&HP True Vision HD Camera&Full-size island-style backlit Natural Silver keyboard with numeric keypad&Yes&HP Imagepad with multi-touch gesture support, Precision Touchpad Support&Microsoft Office 2021 Home & Student, HP Documentation, HP BIOS recovery, HP Smart&41 Wh Li-ion Battery, Support battery fast charge&1 Year Onsite Warranty&Onsite&Manufacturing Defects&Physical Damage&1 Year"
176,"ASUS Vivobook S 15 OLED (2023) Intel EVO H-Series Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) K5504VA-LK542WS Thin and Light Laptop  (15.6 Inch, Midnight Black, 1.70 Kg, With MS Office)",85990," &Laptop, battery, power adapter, user guide&K5504VA-LK542WS&90NB0ZK2-M007U0&K5504VA-LK542WS&Vivobook S 15 OLED (2023) Intel EVO H-Series&Midnight Black&Thin and Light Laptop&Processing & Multitasking&3 Cell&Yes&Intel&Core i5&13th Gen&Yes&512 GB&16 GB&LPDDR5&13500H&Max Turbo Frequency up to 4.7 GHz&Intel Integrated Iris Xe&Windows 11 Home&1 x USB 2.0 Type-A, 1 x USB 3.2 Gen 1 Type-A, 1 x Thunderbolt 4 supports display / power delivery&No&39.62 cm (15.6 Inch)&1920 x 1080 Pixel&FHD (1920 x 1080) OLED 16:9 aspect ratio, Glossy display, 0.2ms response time, 600nits HDR peak Brightness, 100% DCI-P3 color gamut, VESA CERTIFIED Display HDR True Black 600, 1.07 billion Color depth, PANTONE Validated, 70% less harmful blue light, TUV Rheinland-certified, 85 % Screen-to-body ratio&Built-in Speakers&Yes&60 Hz&Wi-Fi 6E(802.11ax) (Dual band) 1*1&v5.0&359.3 x 229.4 x 17.9 mm&1.70 Kg&Not Available&1080p Full HD camera With privacy shutter&Backlit Chiclet Keyboard&Yes&1 Year Onsite Warranty&Onsite&Manufacturing Defects&Physical Damage&1 Year"
177,"Avita SATUS S111 Celeron Dual Core N4020 - (4 GB/128 GB SSD/Windows 11 Home) NU14A1INC43PN-CS Laptop  (14.1 Inch, Cloud Silver)",16490," &Laptop, Power Adaptor, User Guide, Warranty Documents&NU14A1INC43PN-CS&NU14A1INC43PN-CS&SATUS ULTIMUS S111&SATUS S111&Cloud Silver&Laptop&Processing & Multitasking&Upto 8 Hours&No&Intel&Celeron Dual Core&Yes&128 GB&4 GB&DDR4&N4020&Intel Integrated UHD Graphics&64 bit&Windows 11 Home&Windows 11 Home&64&1 x USB 2.0, 1 x USB 3.0&1 x mini HDMI C Type&No&35.81 cm (14.1 Inch)&1920 x 1080 Pixels&FHD, IPS&Yes&Yes&802.11a/b/g/n&v4.0&Not Available&2 MP&1 Year Onsite Warranty&CARRY-IN&Manufacturing Defects and Battery & Adaptor warranty up to 6 months&Physical Damage&12 Months"
178,"Infinix X3 Slim Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) XL422 Thin and Light Laptop  (14 Inch, Blue, 1.24 Kg)",34990," &1 Laptop, 1 Power Adaptor, 1 User Guide, 1 Warranty Documents&XL422&71008301317&XL422&X3 Slim Intel&Blue&Thin and Light Laptop&Processing & Multitasking&Up to 11 hours&No&Intel&Core i3&12th Gen&Yes&512 GB&8 GB&LPDDR4X&1215U&0.9 GHz upto max turbo frequency at 4.4 Ghz&Intel Integrated Iris Xe&Windows 11 Home&Yes, 2 x USB 3.0, 2 x C-Type&No&35.56 cm (14 Inch)&1920 x 1080 Pixel&Full HD IPS Display ( 300nits peak brightness, 100% sRGB, NTSC 72%)&Yes&Yes&v5.1&323.3 x 14.8 x 211.1 mm&1.24 Kg&Not Available&No&Backlit Keyboard&1 Year Onsite Warranty&Onsite&Manufacturing Defect&Physical Damage"
